CustomerID,Age,Gender,Location,IncomeLevel,PurchaseFrequency,AvgOrderValue,RecencyDays,TenureDays,Churned,CLV
CUST2576,58,Female,Suburban,Medium,4,59.74,239,441,0,288.72
CUST2577,20,Male,Urban,Low,1,53.68,215,691,0,101.62
CUST2578,23,Male,Suburban,Medium,8,40.85,291,1377,0,1232.89
CUST2579,22,Male,Urban,Medium,0,62.5,350,1452,0,0.0
CUST2580,22,Male,Urban,Medium,4,61.5,280,1335,1,449.88
CUST2581,64,Male,Suburban,High,7,51.84,316,220,0,218.72
CUST2582,40,Female,Urban,High,7,67.75,77,815,1,529.47
CUST2583,26,Male,Urban,High,7,72.21,304,614,0,850.3
CUST2584,52,Male,Urban,Medium,2,34.23,151,988,0,185.31
CUST2585,37,Female,Urban,Medium,7,72.65,297,1883,0,2623.56
CUST2586,59,Female,Suburban,High,3,32.02,157,529,1,69.61
CUST2587,52,Male,Urban,High,6,65.43,198,609,0,655.02
CUST2588,35,Female,Suburban,Medium,4,68.94,287,845,0,638.4
CUST2589,34,Male,Rural,Low,2,46.51,24,1487,0,378.96
CUST2590,41,Female,Urban,Low,2,48.93,9,1116,0,299.21
CUST2591,20,Female,Rural,Medium,3,44.02,132,1506,0,544.88
CUST2592,49,Male,Suburban,Medium,1,33.51,77,1546,0,141.94
CUST2593,52,Female,Suburban,High,8,37.24,226,1699,0,1386.76
CUST2594,55,Male,Suburban,Low,5,59.93,131,1495,0,1227.33
CUST2595,30,Female,Suburban,Low,5,67.11,90,1360,0,1250.27
CUST2596,64,Male,Suburban,Medium,6,49.71,117,809,0,661.07
CUST2597,42,Female,Urban,Medium,1,29.8,110,1788,0,145.98
CUST2598,26,Female,Urban,Low,4,27.08,354,972,0,288.46
CUST2599,21,Female,Urban,Medium,1,47.88,271,1179,0,154.66
CUST2600,31,Male,Urban,Medium,1,39.45,227,294,0,31.78
CUST2601,54,Female,Urban,Medium,5,73.72,244,36,0,36.36
CUST2602,51,Female,Urban,Medium,1,35.95,308,1466,0,144.39
CUST2603,28,Female,Urban,Medium,4,61.95,55,1259,0,854.74
CUST2604,58,Female,Suburban,Medium,7,37.59,37,1232,0,888.15
CUST2605,20,Female,Rural,High,4,44.33,55,1521,0,738.91
CUST2606,45,Male,Rural,Low,4,53.44,12,1549,0,907.16
CUST2607,46,Male,Urban,High,4,60.39,185,724,0,479.15
CUST2608,26,Female,Suburban,Medium,1,58.45,237,1021,0,163.5
CUST2609,20,Male,Rural,High,6,38.8,293,1496,1,477.08
CUST2610,42,Other,Urban,High,3,52.01,204,947,0,404.82
CUST2611,51,Female,Urban,Medium,4,42.5,211,1281,0,596.63
CUST2612,29,Female,Rural,Medium,5,21.37,226,777,0,227.46
CUST2613,59,Male,Suburban,Low,8,54.58,7,175,0,209.35
CUST2614,26,Female,Urban,High,3,75.25,220,1623,1,501.91
CUST2615,32,Female,Urban,Medium,4,80.88,311,1349,1,597.85
CUST2616,57,Female,Urban,Medium,2,56.35,28,270,1,41.68
CUST2617,42,Female,Rural,Medium,3,55.04,293,886,1,200.41
CUST2618,22,Male,Suburban,High,2,10.0,212,316,0,17.32
CUST2619,28,Female,Urban,Low,6,104.55,189,981,0,1685.98
CUST2620,51,Female,Urban,Medium,5,78.62,75,1728,1,930.52
CUST2621,41,Male,Suburban,Medium,2,65.18,242,55,0,19.64
CUST2622,32,Male,Suburban,Medium,0,51.44,114,481,1,0.0
CUST2623,55,Female,Urban,Medium,4,10.0,167,135,0,14.79
CUST2624,25,Female,Rural,Medium,4,53.65,106,269,0,158.16
CUST2625,22,Other,Urban,Medium,8,50.64,151,1905,1,1057.2
CUST2626,43,Female,Urban,High,4,21.81,84,1471,0,351.59
CUST2627,35,Male,Suburban,Low,3,58.96,212,361,1,87.47
CUST2628,23,Male,Urban,Medium,6,74.73,267,941,0,1155.96
CUST2629,54,Male,Rural,Low,4,56.81,322,1944,0,1210.29
CUST2630,30,Male,Suburban,Low,7,56.75,269,1095,1,595.88
CUST2631,45,Male,Suburban,Low,5,58.03,177,674,0,535.78
CUST2632,22,Male,Urban,Medium,5,43.54,271,1882,0,1122.5
CUST2633,30,Male,Urban,Medium,5,65.17,312,1609,0,1436.42
CUST2634,34,Female,Urban,Low,4,80.48,182,64,1,28.22
CUST2635,57,Male,Suburban,Low,6,50.83,159,905,1,378.09
CUST2636,62,Female,Suburban,High,2,34.89,189,1400,0,267.65
CUST2637,49,Female,Rural,Low,5,22.29,186,413,0,126.11
CUST2638,46,Male,Suburban,High,4,60.02,309,1566,1,515.02
CUST2639,20,Male,Rural,Low,9,62.28,246,1791,1,1375.19
CUST2640,57,Male,Suburban,Medium,2,57.28,317,840,0,263.64
CUST2641,51,Male,Urban,Medium,7,45.29,42,1341,0,1164.76
CUST2642,57,Female,Urban,High,4,55.54,285,777,1,236.46
CUST2643,44,Male,Suburban,Medium,4,39.29,300,1924,0,828.43
CUST2644,30,Male,Urban,Medium,7,35.78,362,988,1,338.98
CUST2645,62,Male,Urban,Low,6,30.07,294,1086,0,536.81
CUST2646,50,Other,Suburban,Medium,5,30.28,181,124,0,51.43
CUST2647,23,Female,Rural,Medium,4,60.61,182,1049,0,696.77
CUST2648,41,Female,Urban,Low,2,44.61,340,234,1,28.6
CUST2649,36,Male,Suburban,Low,4,36.37,218,1674,0,667.22
CUST2650,33,Female,Rural,High,4,22.76,163,863,0,215.25
CUST2651,57,Female,Urban,Low,3,63.42,46,59,0,30.75
CUST2652,45,Female,Urban,Medium,5,71.39,92,295,1,144.25
CUST2653,50,Other,Urban,Medium,3,29.52,105,52,0,12.62
CUST2654,58,Male,Suburban,High,3,47.51,207,638,0,249.13
CUST2655,30,Female,Suburban,High,3,31.35,328,68,0,17.52
CUST2656,60,Female,Rural,High,5,47.16,139,202,0,130.5
CUST2657,62,Male,Suburban,Low,5,62.16,29,789,0,671.84
CUST2658,42,Male,Urban,High,4,82.37,251,1944,0,1754.82
CUST2659,59,Other,Urban,Low,4,41.06,191,1466,0,659.66
CUST2660,53,Male,Suburban,Medium,6,64.0,47,443,1,233.03
CUST2661,44,Female,Urban,Medium,10,64.49,251,1727,1,1525.67
CUST2662,55,Other,Urban,Low,8,46.98,263,721,1,371.21
CUST2663,24,Female,Urban,High,1,73.2,64,644,0,129.15
CUST2664,22,Male,Urban,Low,7,43.45,338,238,1,99.16
CUST2665,60,Female,Urban,Medium,4,58.71,320,51,0,32.81
CUST2666,62,Male,Urban,Medium,6,38.53,348,34,0,21.53
CUST2667,48,Female,Urban,Medium,4,60.63,268,680,0,451.82
CUST2668,40,Male,Urban,Low,7,58.62,12,243,0,273.19
CUST2669,59,Female,Suburban,Medium,5,73.75,292,1725,0,1742.72
CUST2670,27,Female,Rural,High,2,86.71,29,949,0,450.89
CUST2671,49,Female,Urban,Medium,1,68.32,139,936,0,175.2
CUST2672,60,Female,Suburban,Medium,10,63.41,85,1192,0,2070.81
CUST2673,47,Female,Urban,Low,3,42.19,74,1710,0,592.97
CUST2674,56,Female,Suburban,Medium,6,10.0,251,701,0,115.23
CUST2675,48,Male,Rural,High,2,75.97,224,1648,0,686.02
CUST2676,35,Female,Suburban,Medium,4,87.12,47,696,0,664.5
CUST2677,53,Male,Rural,Medium,8,56.26,81,829,0,1022.24
CUST2678,19,Female,Urban,Medium,6,29.88,121,346,0,169.95
CUST2679,31,Male,Urban,Medium,3,77.56,43,822,0,524.01
CUST2680,30,Male,Rural,Low,3,72.1,146,605,1,179.26
CUST2681,46,Female,Urban,Low,5,10.0,74,1757,0,240.68
CUST2682,29,Male,Urban,Medium,5,52.81,53,1209,0,874.62
CUST2683,56,Male,Suburban,Medium,5,54.86,233,1477,1,554.99
CUST2684,19,Female,Rural,Medium,6,17.91,295,1553,0,457.22
CUST2685,49,Female,Rural,Medium,2,28.42,363,120,0,18.69
CUST2686,30,Female,Urban,Medium,9,71.83,200,1707,0,3023.35
CUST2687,63,Male,Rural,Low,8,51.39,162,1095,0,1233.36
CUST2688,44,Female,Urban,High,6,31.0,37,790,0,402.58
CUST2689,58,Male,Urban,Medium,8,36.61,97,1348,1,540.82
CUST2690,34,Female,Suburban,Low,2,25.98,49,799,0,113.74
CUST2691,57,Female,Urban,Low,5,51.51,10,1390,0,980.81
CUST2692,48,Female,Urban,High,8,65.05,40,30,0,42.77
CUST2693,51,Male,Suburban,Low,4,73.53,153,138,1,55.6
CUST2694,41,Male,Urban,High,2,36.64,106,957,1,96.07
CUST2695,62,Male,Urban,Low,4,42.92,41,1178,0,554.08
CUST2696,52,Male,Urban,High,2,60.02,164,1117,0,367.36
CUST2697,23,Male,Urban,High,2,69.05,258,235,0,88.91
CUST2698,36,Female,Urban,Medium,4,57.42,211,1468,0,923.75
CUST2699,47,Male,Suburban,Low,4,75.35,202,879,0,725.84
CUST2700,24,Female,Suburban,Low,4,86.34,195,1297,0,1227.21
CUST2701,27,Male,Urban,Medium,10,17.4,53,619,1,147.54
CUST2702,58,Female,Rural,Medium,6,80.38,147,652,0,861.5
CUST2703,49,Female,Urban,Low,7,75.97,282,1707,0,2487.03
CUST2704,51,Male,Urban,Low,1,26.49,310,1269,0,92.1
CUST2705,45,Male,Rural,Medium,9,59.28,243,994,0,1452.93
CUST2706,32,Female,Urban,Medium,6,62.72,51,1581,0,1630.03
CUST2707,47,Male,Rural,Low,6,28.2,114,994,1,230.39
CUST2708,54,Female,Urban,Low,4,48.78,273,1619,0,865.48
CUST2709,46,Female,Suburban,High,6,53.13,120,682,1,297.82
CUST2710,39,Female,Urban,Medium,3,28.4,189,1433,0,334.5
CUST2711,21,Male,Urban,Medium,9,43.22,46,1901,0,2025.89
CUST2712,37,Female,Urban,Medium,4,78.02,243,108,0,92.34
CUST2713,49,Female,Suburban,Low,7,83.67,311,444,0,712.46
CUST2714,53,Female,Suburban,Medium,3,27.93,50,1506,0,345.72
CUST2715,21,Male,Rural,Medium,10,10.0,331,1202,0,329.32
CUST2716,44,Female,Urban,High,3,74.75,11,668,0,410.41
CUST2717,34,Female,Urban,Medium,7,86.45,48,1723,1,1428.32
CUST2718,29,Female,Urban,Low,7,67.54,56,820,0,1062.14
CUST2719,39,Male,Suburban,High,4,44.26,8,1091,0,529.18
CUST2720,34,Female,Rural,Medium,5,28.33,14,1210,0,469.58
CUST2721,27,Male,Urban,High,5,62.34,215,362,0,309.14
CUST2722,18,Female,Suburban,High,8,71.09,245,317,0,493.93
CUST2723,39,Female,Urban,Low,7,36.8,54,1165,0,822.2
CUST2724,43,Female,Suburban,Medium,7,55.5,273,1755,0,1867.99
CUST2725,35,Female,Rural,Medium,3,41.31,131,1671,0,567.36
CUST2726,31,Male,Urban,Medium,4,65.08,9,1144,1,407.95
CUST2727,64,Other,Urban,Medium,3,10.0,212,1919,1,78.86
CUST2728,46,Male,Rural,High,5,57.93,122,1866,0,1480.79
CUST2729,29,Female,Rural,Medium,6,42.68,114,1102,0,773.15
CUST2730,53,Female,Suburban,Low,6,86.64,20,190,1,135.3
CUST2731,52,Female,Suburban,Low,7,56.24,339,1569,0,1692.28
CUST2732,29,Male,Urban,Medium,1,64.15,21,1455,0,255.72
CUST2733,24,Female,Suburban,Low,2,31.14,208,1763,1,150.41
CUST2734,46,Female,Rural,Medium,6,45.57,33,349,0,261.43
CUST2735,28,Male,Suburban,Medium,4,57.89,133,953,1,302.3
CUST2736,50,Female,Urban,Medium,9,42.81,191,393,0,414.85
CUST2737,23,Male,Urban,Low,5,45.15,26,1942,0,1201.11
CUST2738,64,Male,Urban,Medium,5,55.26,364,1495,0,1131.69
CUST2739,32,Male,Urban,Low,2,15.73,89,504,1,21.72
CUST2740,49,Male,Urban,Medium,5,39.51,92,1052,0,569.38
CUST2741,28,Female,Urban,Medium,6,65.78,33,795,0,859.65
CUST2742,40,Male,Urban,Medium,5,42.13,238,631,1,182.08
CUST2743,43,Male,Urban,Medium,5,96.73,18,341,1,225.92
CUST2744,51,Male,Suburban,Low,5,51.81,274,1585,1,562.46
CUST2745,63,Female,Urban,Medium,9,12.96,289,618,0,197.49
CUST2746,51,Female,Urban,Low,3,58.88,27,1273,1,308.03
CUST2747,46,Male,Urban,Medium,2,28.88,305,1727,0,273.29
CUST2748,21,Male,Urban,Low,3,56.8,108,1550,0,723.62
CUST2749,34,Female,Suburban,Medium,3,38.69,226,372,1,59.15
CUST2750,52,Male,Urban,High,4,40.01,324,935,0,409.97
CUST2751,30,Female,Suburban,Medium,3,70.7,355,1680,0,976.24
CUST2752,58,Male,Rural,Medium,3,18.33,19,1147,0,172.8
CUST2753,56,Female,Suburban,Medium,2,40.29,223,1971,1,217.57
CUST2754,32,Male,Suburban,Low,4,38.06,281,1186,0,494.68
CUST2755,46,Female,Rural,High,7,76.74,104,1554,0,2287.06
CUST2756,46,Male,Suburban,Low,1,43.02,332,201,0,23.69
CUST2757,28,Other,Urban,High,6,31.17,332,655,0,335.61
CUST2758,49,Male,Urban,Medium,4,54.62,362,1062,1,317.84
CUST2759,19,Female,Rural,Medium,5,32.11,289,1864,0,819.9
CUST2760,64,Male,Urban,Medium,2,35.01,37,1825,0,350.1
CUST2761,31,Male,Urban,Medium,10,63.8,348,711,1,621.39
CUST2762,37,Female,Suburban,Medium,4,10.0,244,1374,0,150.58
CUST2763,39,Male,Rural,Low,6,30.72,43,1151,0,581.24
CUST2764,28,Female,Urban,Medium,7,36.46,126,1222,0,854.46
CUST2765,44,Female,Suburban,Medium,3,80.9,9,340,1,113.04
CUST2766,20,Female,Urban,High,3,58.91,14,1783,0,863.31
CUST2767,34,Male,Suburban,Medium,9,49.37,131,943,0,1147.95
CUST2768,61,Female,Urban,Low,7,47.94,325,1965,0,1806.62
CUST2769,45,Male,Urban,Medium,6,52.47,184,1396,0,1204.08
CUST2770,46,Female,Rural,Medium,10,54.91,282,459,1,345.26
CUST2771,38,Female,Urban,Low,7,52.51,53,1985,1,999.49
CUST2772,64,Female,Suburban,Low,3,88.93,41,887,0,648.34
CUST2773,33,Female,Urban,High,9,41.22,338,1609,0,1635.36
CUST2774,54,Female,Urban,Medium,2,53.49,358,1553,1,227.59
CUST2775,37,Male,Suburban,Medium,8,50.76,21,1826,0,2031.51
CUST2776,23,Female,Urban,Medium,3,68.79,295,314,0,177.53
CUST2777,36,Male,Urban,Medium,3,36.14,208,1691,1,251.15
CUST2778,22,Female,Urban,Low,5,42.66,151,1313,0,767.3
CUST2779,20,Female,Suburban,Medium,3,19.77,69,524,0,85.15
CUST2780,18,Female,Rural,Low,5,69.74,331,384,0,366.85
CUST2781,55,Male,Rural,High,6,19.54,318,243,1,39.03
CUST2782,32,Female,Urban,Medium,7,60.79,301,846,0,986.3
CUST2783,51,Male,Urban,Medium,7,83.62,27,229,1,183.62
CUST2784,52,Male,Urban,Medium,6,88.51,116,1289,1,937.72
CUST2785,42,Male,Rural,Medium,3,43.88,142,882,1,159.05
CUST2786,41,Male,Urban,Low,7,43.08,41,165,1,68.16
CUST2787,29,Male,Rural,Medium,3,48.52,106,1943,0,774.86
CUST2788,35,Female,Urban,Low,5,68.01,74,977,1,455.11
CUST2789,32,Male,Rural,High,5,47.36,60,657,0,426.24
CUST2790,61,Male,Rural,High,1,44.53,298,946,1,57.71
CUST2791,33,Female,Rural,Medium,1,71.45,122,1720,0,336.7
CUST2792,44,Male,Urban,High,4,50.87,203,1475,0,822.28
CUST2793,25,Female,Urban,Medium,4,46.94,11,1954,0,1005.16
CUST2794,63,Female,Urban,Low,4,32.48,147,1394,1,248.09
CUST2795,42,Female,Urban,High,3,70.54,216,1882,0,1091.15
CUST2796,34,Female,Urban,Medium,9,54.94,321,1957,0,2651.12
CUST2797,46,Female,Suburban,Medium,2,49.77,303,371,1,50.59
CUST2798,25,Female,Urban,Medium,11,12.76,14,1583,0,608.74
CUST2799,32,Male,Suburban,Medium,4,69.09,67,417,0,315.73
CUST2800,44,Female,Suburban,High,6,27.32,180,33,0,14.82
CUST2801,63,Male,Urban,Low,3,59.04,242,706,0,342.59
CUST2802,24,Female,Rural,Medium,4,34.43,160,1692,0,638.42
CUST2803,20,Male,Urban,Medium,3,28.54,10,428,1,50.2
CUST2804,46,Female,Urban,Medium,2,68.56,124,1475,0,554.12
CUST2805,61,Male,Urban,Medium,5,52.03,273,440,0,313.61
CUST2806,41,Female,Rural,Low,2,50.82,241,242,0,67.39
CUST2807,20,Male,Urban,Low,5,89.01,143,589,1,359.09
CUST2808,37,Female,Urban,Low,7,88.7,353,587,0,998.54
CUST2809,63,Female,Suburban,High,7,45.06,167,587,0,507.26
CUST2810,32,Male,Urban,Low,5,23.86,57,1101,0,359.86
CUST2811,42,Female,Suburban,Medium,3,78.28,138,1240,1,398.91
CUST2812,47,Female,Rural,Medium,7,23.11,327,531,1,117.67
CUST2813,31,Female,Rural,High,6,59.5,353,1685,0,1648.07
CUST2814,24,Male,Urban,High,5,44.64,17,673,0,411.54
CUST2815,34,Male,Urban,Low,5,51.52,332,560,0,395.22
CUST2816,61,Male,Urban,Low,6,74.53,273,982,0,1203.1
CUST2817,37,Male,Urban,Medium,4,34.26,334,816,0,306.37
CUST2818,53,Female,Urban,Low,5,37.84,3,504,0,261.25
CUST2819,26,Male,Urban,Medium,3,65.16,243,1797,0,962.4
CUST2820,55,Female,Rural,Medium,4,85.78,108,71,1,33.37
CUST2821,39,Male,Rural,High,5,99.48,51,633,0,862.61
CUST2822,19,Female,Urban,Low,3,20.98,350,1314,0,226.58
CUST2823,41,Female,Urban,High,6,41.61,174,77,0,52.67
CUST2824,25,Female,Urban,Low,4,29.37,116,1974,0,635.36
CUST2825,28,Male,Urban,Medium,4,66.93,183,1847,0,1354.74
CUST2826,30,Male,Suburban,Medium,3,51.22,361,1639,0,690.0
CUST2827,34,Male,Suburban,Medium,1,67.56,355,757,1,70.06
CUST2828,25,Male,Rural,Medium,8,42.1,154,1499,1,691.59
CUST2829,38,Male,Suburban,High,4,63.99,247,250,1,87.66
CUST2830,35,Male,Suburban,High,4,46.42,76,1674,0,851.58
CUST2831,47,Male,Suburban,High,7,52.84,244,1700,1,861.36
CUST2832,35,Female,Urban,Low,4,38.48,81,969,0,408.63
CUST2833,63,Male,Suburban,High,4,77.2,229,372,0,314.72
CUST2834,64,Female,Urban,Medium,9,24.75,72,1291,0,787.86
CUST2835,48,Male,Urban,Low,9,47.73,218,184,0,216.55
CUST2836,55,Female,Urban,Low,9,85.62,243,967,1,1020.75
CUST2837,49,Female,Urban,Low,3,75.52,314,870,0,540.02
CUST2838,28,Female,Rural,Low,6,33.14,78,1109,0,604.15
CUST2839,62,Female,Urban,Medium,8,34.15,158,416,0,311.37
CUST2840,42,Male,Urban,High,5,60.28,48,923,1,381.09
CUST2841,50,Female,Urban,Medium,7,63.0,312,1962,1,1185.26
CUST2842,55,Male,Suburban,Medium,9,73.8,298,1763,0,3208.18
CUST2843,58,Male,Urban,High,2,21.81,24,1368,0,163.49
CUST2844,25,Female,Rural,Low,7,76.32,110,67,1,49.03
CUST2845,28,Female,Rural,High,7,31.97,52,1394,0,854.69
CUST2846,39,Male,Suburban,Medium,2,76.69,290,880,0,369.79
CUST2847,41,Female,Suburban,Medium,5,17.69,259,758,0,183.69
CUST2848,58,Female,Urban,Medium,10,27.72,324,260,0,197.46
CUST2849,34,Male,Urban,Medium,5,84.42,139,481,0,556.25
CUST2850,29,Male,Suburban,Low,7,85.52,306,1395,0,2287.95
CUST2851,63,Male,Urban,Medium,3,52.01,338,1506,0,643.78
CUST2852,49,Male,Urban,Low,3,43.41,275,286,1,51.02
CUST2853,32,Male,Suburban,High,5,49.68,44,463,0,315.09
CUST2854,33,Male,Urban,Medium,4,58.29,259,238,0,152.03
CUST2855,39,Male,Rural,Low,5,60.1,113,1254,0,1032.4
CUST2856,45,Female,Urban,Medium,6,44.11,227,166,0,120.37
CUST2857,37,Female,Suburban,Low,5,11.29,65,1693,0,261.84
CUST2858,50,Other,Suburban,Medium,4,39.13,163,594,1,127.36
CUST2859,27,Male,Suburban,High,4,18.9,164,885,0,183.3
CUST2860,57,Female,Urban,Medium,7,65.32,166,1447,0,1812.67
CUST2861,49,Female,Suburban,Low,3,57.38,39,1649,0,777.7
CUST2862,50,Female,Rural,Medium,4,47.78,153,750,0,392.71
CUST2863,19,Male,Urban,Medium,6,44.98,320,874,1,323.12
CUST2864,50,Female,Urban,High,3,89.32,360,1850,0,1358.15
CUST2865,50,Male,Suburban,Low,4,72.93,269,65,1,25.98
CUST2866,58,Male,Suburban,Medium,2,54.11,324,1268,1,187.98
CUST2867,30,Female,Urban,Medium,7,39.24,326,56,0,42.14
CUST2868,47,Female,Rural,Low,7,75.8,75,1711,0,2487.28
CUST2869,50,Male,Urban,Medium,5,52.21,257,47,0,33.61
CUST2870,30,Female,Urban,Medium,3,37.03,200,659,1,100.29
CUST2871,43,Female,Suburban,High,4,38.19,98,1190,0,498.04
CUST2872,39,Female,Suburban,High,7,63.24,104,608,0,737.4
CUST2873,56,Female,Rural,Medium,5,69.05,164,932,0,881.57
CUST2874,19,Male,Rural,Medium,4,62.71,113,1879,0,1291.31
CUST2875,55,Other,Urban,Low,4,63.15,103,1004,1,347.41
CUST2876,56,Female,Urban,High,6,43.91,37,1083,0,781.72
CUST2877,43,Male,Urban,High,1,39.12,106,1126,0,120.68
CUST2878,63,Female,Suburban,High,6,52.97,187,152,0,132.35
CUST2879,32,Female,Rural,Medium,10,48.36,364,986,0,1306.38
CUST2880,51,Female,Urban,Medium,2,29.98,21,1030,0,169.2
CUST2881,59,Female,Urban,High,6,49.36,148,1016,0,824.38
CUST2882,61,Female,Urban,Medium,4,63.8,129,1281,0,895.65
CUST2883,57,Female,Rural,Medium,4,42.19,187,367,0,169.68
CUST2884,28,Female,Urban,Medium,6,81.75,284,1020,0,1370.71
CUST2885,20,Female,Urban,Low,5,24.96,199,302,0,103.26
CUST2886,23,Male,Suburban,Low,2,33.52,235,1811,1,166.31
CUST2887,26,Female,Rural,Medium,5,38.54,108,1490,1,393.32
CUST2888,23,Male,Suburban,Medium,3,66.45,9,931,0,508.48
CUST2889,26,Female,Suburban,High,2,54.25,226,68,0,20.21
CUST2890,56,Female,Urban,Low,4,32.28,209,1974,1,349.15
CUST2891,48,Female,Suburban,Low,4,12.55,245,711,0,97.79
CUST2892,49,Female,Suburban,Low,2,26.27,288,455,1,32.75
CUST2893,58,Female,Rural,Low,6,14.93,66,344,1,42.21
CUST2894,29,Male,Urban,Low,6,67.47,356,643,0,713.15
CUST2895,25,Female,Urban,Medium,4,28.82,153,1859,0,587.14
CUST2896,25,Male,Urban,Medium,6,63.61,191,1562,0,1633.3
CUST2897,45,Male,Urban,Medium,2,60.88,218,1980,0,660.51
CUST2898,37,Male,Rural,High,3,73.83,154,784,1,237.87
CUST2899,64,Female,Urban,Medium,1,35.71,277,186,1,9.1
CUST2900,24,Female,Urban,Low,4,58.09,82,901,0,573.58
CUST2901,28,Female,Urban,Low,5,52.43,221,806,0,578.88
CUST2902,37,Male,Urban,High,4,52.49,280,286,0,164.52
CUST2903,33,Female,Urban,Medium,6,49.62,111,1923,0,1568.54
CUST2904,21,Male,Urban,High,4,66.84,92,884,0,647.52
CUST2905,23,Male,Urban,High,5,64.65,12,664,1,294.02
CUST2906,39,Female,Suburban,High,6,49.95,139,485,0,398.23
CUST2907,43,Male,Suburban,High,3,40.81,155,76,0,25.49
CUST2908,20,Male,Urban,Medium,4,38.51,23,1385,0,584.51
CUST2909,58,Male,Rural,Medium,8,50.71,220,39,0,43.35
CUST2910,59,Male,Suburban,High,4,54.44,348,173,0,103.21
CUST2911,31,Male,Suburban,Medium,7,48.17,237,1484,0,1370.93
CUST2912,28,Male,Urban,Low,4,24.16,253,1864,0,493.53
CUST2913,35,Female,Urban,Medium,5,43.91,183,1205,1,362.41
CUST2914,29,Female,Urban,Medium,2,39.46,198,516,0,111.57
CUST2915,40,Female,Urban,High,9,50.3,170,1189,0,1474.69
CUST2916,29,Other,Urban,Medium,1,100.72,123,1640,1,226.28
CUST2917,30,Male,Rural,Medium,5,58.6,34,1926,1,773.04
CUST2918,42,Female,Urban,High,4,75.24,313,1079,0,889.69
CUST2919,62,Other,Urban,High,3,36.32,3,1060,0,316.43
CUST2920,36,Male,Suburban,Medium,7,50.44,6,620,1,299.88
CUST2921,63,Female,Urban,Low,4,74.57,304,1068,0,872.78
CUST2922,53,Male,Suburban,Medium,3,18.39,102,1485,0,224.46
CUST2923,62,Male,Suburban,Medium,6,45.33,192,928,0,691.5
CUST2924,25,Male,Suburban,Low,4,62.41,13,1453,0,993.77
CUST2925,46,Female,Rural,Low,3,48.55,36,236,0,94.17
CUST2926,49,Female,Urban,Medium,6,38.64,70,1654,0,1050.58
CUST2927,61,Female,Suburban,Medium,6,39.77,289,1662,1,543.27
CUST2928,35,Male,Rural,Medium,3,56.31,105,939,1,217.29
CUST2929,23,Male,Suburban,Low,6,18.59,204,1269,1,193.9
CUST2930,35,Male,Urban,Medium,6,52.49,313,1555,0,1341.73
CUST2931,36,Male,Rural,Medium,2,64.52,55,1512,0,534.54
CUST2932,39,Female,Urban,Low,8,42.76,107,288,1,134.96
CUST2933,54,Male,Rural,Low,3,18.8,141,1382,0,213.55
CUST2934,49,Female,Urban,Medium,10,39.76,225,483,0,526.14
CUST2935,58,Female,Suburban,High,4,47.52,307,828,0,431.2
CUST2936,20,Male,Rural,Medium,4,28.47,348,404,0,126.05
CUST2937,45,Female,Urban,Low,3,50.61,309,493,0,205.07
CUST2938,27,Male,Urban,Medium,8,53.44,36,104,0,121.81
CUST2939,52,Male,Urban,High,7,74.05,133,271,1,192.43
CUST2940,46,Male,Rural,Low,8,46.7,25,1070,0,1095.21
CUST2941,32,Female,Rural,Medium,3,52.23,337,1742,1,373.91
CUST2942,50,Male,Suburban,Medium,6,38.98,37,1312,1,420.34
CUST2943,24,Female,Suburban,Low,6,40.46,19,152,0,101.09
CUST2944,29,Female,Rural,High,7,64.08,35,1364,1,838.13
CUST2945,47,Male,Urban,Medium,3,45.31,363,140,0,52.14
CUST2946,38,Female,Urban,Medium,8,66.53,310,1309,0,1908.77
CUST2947,48,Female,Suburban,Low,8,49.06,6,263,0,282.8
CUST2948,41,Male,Urban,Low,5,27.12,199,997,0,370.39
CUST2949,37,Male,Urban,Medium,11,36.14,34,526,0,572.89
CUST2950,54,Female,Urban,Medium,2,98.37,56,1921,0,1035.45
CUST2951,21,Male,Urban,Low,3,47.99,256,1093,0,431.12
CUST2952,45,Female,Rural,Low,4,17.69,211,1175,0,227.79
CUST2953,61,Male,Urban,Low,4,27.23,97,1503,0,448.51
CUST2954,37,Male,Suburban,High,8,35.74,282,756,0,592.21
CUST2955,41,Male,Urban,Medium,4,32.13,241,1861,0,655.28
CUST2956,49,Male,Urban,High,9,28.02,170,1851,1,639.43
CUST2957,58,Female,Urban,Low,8,79.25,347,1846,0,3206.48
CUST2958,53,Male,Suburban,High,4,63.29,294,1572,1,545.16
CUST2959,51,Female,Suburban,Low,7,46.0,227,121,0,106.75
CUST2960,53,Female,Rural,Medium,2,38.25,315,1414,0,296.36
CUST2961,19,Female,Suburban,High,6,46.77,127,1999,0,1536.88
CUST2962,32,Female,Suburban,Medium,7,85.62,280,1176,0,1931.02
CUST2963,51,Male,Suburban,Medium,5,32.7,21,366,1,81.97
CUST2964,53,Male,Rural,Low,8,18.46,316,1661,0,672.05
CUST2965,23,Female,Suburban,Low,5,63.35,246,542,0,470.35
CUST2966,56,Male,Urban,Medium,6,70.16,90,632,0,728.9
CUST2967,59,Female,Suburban,Medium,3,79.03,6,457,0,296.85
CUST2968,29,Male,Suburban,Medium,5,42.95,266,1486,1,437.15
CUST2969,20,Female,Suburban,Medium,5,43.16,97,36,0,21.28
CUST2970,62,Female,Urban,Medium,3,90.25,150,149,1,55.26
